Word,log_freq_pm,Nletters,Nphon,Nsyll,Perc_known_final,letters_per_syll,phon_per_syll,letters_per_phon,letters_x_syll,phon_x_syll,is_lemma_match,lemma_length_diff,AoA_final,Age_Group
subtle,2.0720614343822135,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,11.63,age_8_plus
suburban,1.192138346678933,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,11.56,age_8_plus
suburbs,1.2098379237783339,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,0,1,9.52,age_8_plus
subway,2.4600914806682765,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,7.68,age_6_8
succeed,2.346695791441519,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,8.16,age_8_plus
succeeded,1.5362345084108056,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,0,2,8.16,age_8_plus
success,3.341266963275196,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,9.25,age_8_plus
successful,3.060270794691562,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,1,0,8.56,age_8_plus
such,5.6774921812244665,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.424200000000001,age_6_8
suck,3.5802456131111406,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,5.58,below_6
sucked,2.4085336710034264,6,4,1,1.0,6.0,4.0,1.5,6,4,0,2,5.58,below_6
sucker,2.853762012283604,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,6.11,age_6_8
suckers,1.778601384650544,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,6.11,age_6_8
sucking,2.1249583805042986,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,5.58,below_6
sucks,3.237524383946274,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,5.58,below_6
suction,1.8912202627586931,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,9.42,age_8_plus
sudden,3.540106445520797,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,6.669311000000001,age_6_8
suddenly,4.042363036561686,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,7.383330000000001,age_6_8
sue,3.413539207692543,3,2,1,1.0,3.0,2.0,1.5,3,2,1,0,11.0,age_8_plus
sued,1.7686179406663607,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,1,11.0,age_8_plus
suffer,3.1574175223031884,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,8.89,age_8_plus
suffered,2.6292050331722474,8,5,2,1.0,4.0,2.5,1.6,16,10,0,2,8.89,age_8_plus
suffering,3.0170715895889866,9,6,3,1.0,3.0,2.0,1.5,27,18,1,0,7.489900000000001,age_6_8
suffers,1.4975199962301151,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,8.89,age_8_plus
sufficient,1.751754134614356,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,11.0,age_8_plus
sugar,3.657510190446291,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,3.95,below_6
suggest,3.6947445735663345,7,7,2,1.0,3.5,3.5,1.0,14,14,1,0,8.67,age_8_plus
suggested,2.4242820279715653,9,9,3,1.0,3.0,3.0,1.0,27,27,0,2,8.67,age_8_plus
suggesting,2.468431812584495,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,0,3,8.67,age_8_plus
suggestion,2.579919696920402,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,1,0,9.89,age_8_plus
suggestions,1.8581345381729277,11,10,3,1.0,3.6666666666666665,3.3333333333333335,1.1,33,30,0,1,9.89,age_8_plus
suggests,1.7950221148628713,8,8,2,1.0,4.0,4.0,1.0,16,16,0,1,8.67,age_8_plus
suicidal,1.3614791920001665,8,8,4,1.0,2.0,2.0,1.0,32,32,1,0,11.17,age_8_plus
suicide,3.56260458230724,7,6,3,1.0,2.3333333333333335,2.0,1.1666666666666667,21,18,1,0,10.16,age_8_plus
suing,1.9088160246490726,5,4,2,1.0,2.5,2.0,1.25,10,8,0,2,11.0,age_8_plus
suit,4.242877249745136,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.67,age_6_8
suitable,1.7652678537810784,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,9.78,age_8_plus
suitcase,2.66668339589019,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,8.22,age_8_plus
suite,2.8705691305999848,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,9.37,age_8_plus
suited,1.3813803463174616,6,5,2,1.0,3.0,2.5,1.2,12,10,0,2,6.67,age_6_8
suits,2.9204169363275527,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,6.67,age_6_8
sully,1.5612358106162227,5,4,2,0.8333333333333334,2.5,2.0,1.25,10,8,1,0,12.73,age_8_plus
sultan,1.4388123954033372,6,6,2,0.9444444444444444,3.0,3.0,1.0,12,12,1,0,9.24,age_8_plus
sum,2.42080376359524,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,7.1,age_6_8
summer,4.377851263263401,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,4.33,below_6
summers,1.2885301923539991,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,4.33,below_6
summit,1.466337068793427,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,10.11,age_8_plus
summon,1.5816031134406565,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,11.33,age_8_plus
summoned,1.376442064676879,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,11.33,age_8_plus
sun,4.257973986003903,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,3.4,below_6
sunday,3.78996614409321,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,5.440134,below_6
sundown,1.4842747694800944,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,6.11,age_6_8
sung,1.501896370829914,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,0,0,3.47,below_6
sunglasses,1.5976034547870976,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,1,0,5.56,below_6
sunk,1.7311348474116202,4,4,1,0.9994818652849741,4.0,4.0,1.0,4,4,0,0,4.47,below_6
sunlight,1.7276565830352955,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,5.0,below_6
sunny,2.1594842493533726,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,6.17,age_6_8
sunrise,1.9542783987258299,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,5.72,below_6
sunset,2.426016633783774,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,6.06,age_6_8
sunshine,2.552809602910926,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,4.58,below_6
super,3.303072787590506,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,5.32,below_6
superb,1.3564413979702095,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,10.0,age_8_plus
superficial,1.3614791920001665,11,9,4,1.0,2.75,2.25,1.2222222222222223,44,36,1,0,12.83,age_8_plus
superhero,1.466337068793427,9,8,4,1.0,2.25,2.0,1.125,36,32,1,0,5.4,below_6
superintendent,1.6665963262740489,14,13,5,1.0,2.8,2.6,1.0769230769230769,70,65,1,0,8.5,age_8_plus
superior,2.6390573296152584,8,7,4,1.0,2.0,1.75,1.1428571428571428,32,28,1,0,9.84,age_8_plus
superiors,1.3360325263390023,9,8,4,1.0,2.25,2.0,1.125,36,32,0,1,9.84,age_8_plus
supermarket,1.791759469228055,11,10,4,1.0,2.75,2.5,1.1,44,40,1,0,4.53,below_6
supernatural,1.6885752329928243,12,10,5,1.0,2.4,2.0,1.2,60,50,1,0,11.11,age_8_plus
superstar,1.4887093665479603,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,10.16,age_8_plus
superstition,1.1180303745252111,12,10,4,1.0,3.0,2.5,1.2,48,40,1,0,10.35,age_8_plus
superstitious,1.4887093665479603,13,10,4,1.0,3.25,2.5,1.3,52,40,1,0,9.44,age_8_plus
supervision,1.2443240998495035,11,9,4,1.0,2.75,2.25,1.2222222222222223,44,36,1,0,8.9,age_8_plus
supervisor,1.94029215675109,10,8,4,1.0,2.5,2.0,1.25,40,32,1,0,9.17,age_8_plus
supper,3.014188358374901,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,6.32,age_6_8
supplied,1.2214659617734531,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,8.73,age_8_plus
supplies,2.711964100423346,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,8.73,age_8_plus
supply,2.97892515523761,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,8.73,age_8_plus
support,3.945950700552934,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,8.53,age_8_plus
supported,1.5362345084108056,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,0,2,8.53,age_8_plus
supporting,1.7206635475443246,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,0,3,8.53,age_8_plus
supportive,1.7311348474116202,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,9.56,age_8_plus
supports,1.1180303745252111,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,1,8.53,age_8_plus
suppose,4.842641968722266,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,8.21,age_8_plus
supposed,5.53439649915384,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,8.67,age_8_plus
supreme,2.278774444300327,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,8.47,age_8_plus
sure,7.0038138417796425,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.85,below_6
surf,1.995100393246085,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,7.4,age_6_8
surface,2.9567468268410373,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,8.86,age_8_plus
surfing,1.70652903660942,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,7.4,age_6_8
surgeon,2.858271602789579,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,8.58,age_8_plus
surgeons,1.5735059032080372,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,8.58,age_8_plus
surgery,3.507733676408994,7,5,3,1.0,2.3333333333333335,1.6666666666666667,1.4,21,15,1,0,7.68,age_6_8
surgical,2.199400856758815,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,10.61,age_8_plus
surplus,1.111599484194921,7,6,2,0.9473684210526315,3.5,3.0,1.1666666666666667,14,12,1,0,11.33,age_8_plus
surprise,4.49871975196624,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,5.47,below_6
surprised,4.0264015595979865,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,1,0,6.63,age_6_8
surprises,2.3744496542236897,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,0,1,5.47,below_6
surprising,1.9487073536763746,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,7.63,age_6_8
surrender,2.8015762591130335,9,6,3,1.0,3.0,2.0,1.5,27,18,1,0,7.61,age_6_8
surrendered,1.198073082198748,11,7,3,1.0,3.6666666666666665,2.3333333333333335,1.5714285714285714,33,21,0,2,7.61,age_6_8
surround,1.400893160541043,8,5,2,1.0,4.0,2.5,1.6,16,10,1,0,8.05,age_8_plus
surrounded,2.65847541547236,10,7,3,1.0,3.3333333333333335,2.3333333333333335,1.4285714285714286,30,21,0,2,8.05,age_8_plus
surroundings,1.1307694003026412,12,8,3,1.0,4.0,2.6666666666666665,1.5,36,24,1,0,7.28,age_6_8
surveillance,2.97892515523761,12,8,3,0.9473684210526315,4.0,2.6666666666666665,1.5,36,24,1,0,11.33,age_8_plus
survey,1.6957954809663114,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,11.26,age_8_plus
survival,2.406768445478857,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,8.47,age_8_plus
survive,3.438405009082755,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,7.11,age_6_8
survived,2.6348467970789153,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,7.11,age_6_8
survivor,1.6739764335716716,8,6,3,1.0,2.6666666666666665,2.0,1.3333333333333333,24,18,1,0,7.95,age_6_8
survivors,2.018816919863401,9,7,3,1.0,3.0,2.3333333333333335,1.2857142857142858,27,21,0,1,7.95,age_6_8
sushi,1.6776461624606338,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,11.19,age_8_plus
suspect,3.811010322706423,7,7,2,1.0,3.5,3.5,1.0,14,14,1,0,8.58,age_8_plus
suspected,2.3744496542236897,9,9,3,1.0,3.0,3.0,1.0,27,27,0,2,8.58,age_8_plus
suspects,2.599051995001559,8,8,2,1.0,4.0,4.0,1.0,16,16,0,1,8.58,age_8_plus
suspend,1.3256697393034558,7,7,2,1.0,3.5,3.5,1.0,14,14,1,0,9.11,age_8_plus
suspended,2.117907822507632,9,9,3,1.0,3.0,3.0,1.0,27,27,0,2,9.11,age_8_plus
suspense,1.1741198411762548,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,1,0,9.53,age_8_plus
suspension,1.6776461624606338,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,1,0,10.11,age_8_plus
suspicion,2.117907822507632,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,10.21,age_8_plus
suspicions,1.4480717208161338,10,9,3,1.0,3.3333333333333335,3.0,1.1111111111111112,30,27,0,1,10.21,age_8_plus
suspicious,2.83205927583811,10,8,3,1.0,3.3333333333333335,2.6666666666666665,1.25,30,24,1,0,7.56,age_6_8
sustain,1.2992829841302609,7,6,2,1.0,3.5,3.0,1.1666666666666667,14,12,1,0,10.39,age_8_plus
suture,1.2443240998495035,6,4,2,0.9473684210526315,3.0,2.0,1.5,12,8,1,0,14.61,age_8_plus
swab,1.2156688440891272,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,8.94,age_8_plus
swallow,2.6192547023190786,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,5.17,below_6
swallowed,2.0419839791449355,9,6,2,1.0,4.5,3.0,1.5,18,12,0,2,5.17,below_6
swam,1.2272296664902032,4,4,1,1.0,4.0,4.0,1.0,4,4,0,0,4.17,below_6
swamp,2.3006223838261968,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,7.95,age_6_8
swan,2.0571357841655376,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,6.317630000000001,age_6_8
swap,1.5320061723012843,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,7.53,age_6_8
swat,1.5775627039036515,4,4,1,0.9523809523809523,4.0,4.0,1.0,4,4,1,0,7.25,age_6_8
sway,1.2611312181658845,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,9.58,age_8_plus
swear,4.4903973211006845,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.21,age_6_8
swears,1.198073082198748,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,7.21,age_6_8
sweat,3.1295087341861123,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.26,age_6_8
sweater,2.694892116524699,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,5.22,below_6
sweaters,1.1180303745252111,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,1,5.22,below_6
sweating,2.2209070619797786,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,3,7.26,age_6_8
sweatshirt,1.2098379237783339,10,7,2,1.0,5.0,3.5,1.4285714285714286,20,14,1,0,5.0,below_6
sweaty,1.6921918734630128,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,5.94,below_6
sweep,2.352308528346476,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,4.2,below_6
sweeps,1.1370785694959056,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,4.2,below_6
sweet,4.984948723641101,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,4.53,below_6
sweeter,1.28311012488466,7,5,2,1.0,3.5,2.5,1.4,14,10,0,2,4.53,below_6
sweetest,1.9146131423333985,8,7,2,1.0,4.0,3.5,1.1428571428571428,16,14,0,3,4.53,below_6
sweetheart,4.176797635630268,10,8,2,1.0,5.0,4.0,1.25,20,16,1,0,6.26,age_6_8
sweethearts,1.198073082198748,11,9,2,1.0,5.5,4.5,1.2222222222222223,22,18,0,1,6.26,age_6_8
sweetie,3.9990997397590626,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,6.55,age_6_8
sweetness,1.4526694300647633,9,7,2,1.0,4.5,3.5,1.2857142857142858,18,14,1,0,6.89,age_6_8
sweets,1.2214659617734531,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,4.53,below_6
swell,3.082089842086202,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,7.42,age_6_8
swept,1.751754134614356,5,5,1,1.0,5.0,5.0,1.0,5,5,0,0,4.2,below_6
swift,1.5816031134406565,5,5,1,1.0,5.0,5.0,1.0,5,5,1,0,7.79,age_6_8
swim,3.4905480682624983,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,4.17,below_6
swimmer,1.552971300766329,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,5.11,below_6
swimming,3.0435882947316264,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,1,0,4.58,below_6
swine,1.6921918734630128,5,4,1,0.9523809523809523,5.0,4.0,1.25,5,4,1,0,10.7,age_8_plus
swing,3.295110385768963,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,4.16,below_6
swinging,1.965328234912415,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,3,4.16,below_6
swings,1.5105920777974677,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,4.16,below_6
switch,3.371344418512474,6,4,1,1.0,6.0,4.0,1.5,6,4,1,0,4.78,below_6
switched,2.1594842493533726,8,5,1,1.0,8.0,5.0,1.6,8,5,0,2,4.78,below_6
switches,1.2885301923539991,8,6,2,1.0,4.0,3.0,1.3333333333333333,16,12,0,2,4.78,below_6
switching,1.5694325778204012,9,6,2,1.0,4.5,3.0,1.5,18,12,0,3,4.78,below_6
sword,3.3023515470255225,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,5.45,below_6
swords,1.670293188155375,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,5.45,below_6
swore,2.2767643933723027,5,4,1,1.0,5.0,4.0,1.25,5,4,0,0,7.21,age_6_8
sworn,2.3689601619389182,5,5,1,1.0,5.0,5.0,1.0,5,5,0,0,7.21,age_6_8
swung,1.192138346678933,5,4,1,1.0,5.0,4.0,1.25,5,4,0,0,4.16,below_6
symbol,2.260536856750546,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,7.26,age_6_8
symbols,1.255560173116429,7,7,2,1.0,3.5,3.5,1.0,14,14,0,1,7.26,age_6_8
sympathetic,1.5694325778204012,11,10,4,1.0,2.75,2.5,1.1,44,40,1,0,9.39,age_8_plus
sympathy,2.2356908581640154,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,8.79,age_8_plus
symphony,1.5149117389419842,8,7,3,1.0,2.6666666666666665,2.3333333333333335,1.1428571428571428,24,21,1,0,8.33,age_8_plus
symptoms,2.195043551389859,8,8,2,1.0,4.0,4.0,1.0,16,16,0,1,8.68,age_8_plus
sync,1.457246097092175,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,13.22,age_8_plus
syndicate,1.0986122886681098,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,15.42,age_8_plus
syndrome,1.9843764298831095,8,7,2,0.9473684210526315,4.0,3.5,1.1428571428571428,16,14,1,0,11.72,age_8_plus
synthetic,1.255560173116429,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,1,0,10.68,age_8_plus
syrup,1.8079672794549082,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,5.42,below_6
system,4.527314627243294,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,9.9,age_8_plus
systems,2.8694574017472947,7,7,2,1.0,3.5,3.5,1.0,14,14,0,1,9.9,age_8_plus
tab,1.911718784307034,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,9.33,age_8_plus
table,4.669340992468091,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,4.39,below_6
tables,2.5451467301653574,6,6,2,1.0,3.0,3.0,1.0,12,12,0,1,4.39,below_6
tabs,1.1370785694959056,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,9.33,age_8_plus
tack,1.1370785694959056,4,3,1,0.95,4.0,3.0,1.3333333333333333,4,3,1,0,6.63,age_6_8
tackle,1.6665963262740489,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,9.3,age_8_plus
tacky,1.2885301923539991,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,9.26,age_8_plus
taco,1.4105086192404854,4,4,2,1.0,2.0,2.0,1.0,8,8,1,0,7.72,age_6_8
tacos,1.1495787322601372,5,5,2,1.0,2.5,2.5,1.0,10,10,0,1,7.72,age_6_8
tactical,1.8733093361921627,8,8,3,1.0,2.6666666666666665,2.6666666666666665,1.0,24,24,1,0,11.75,age_8_plus
tactics,1.7449281695439558,7,7,2,0.9545454545454546,3.5,3.5,1.0,14,14,1,0,9.402877,age_8_plus
tad,1.7346010553881064,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,9.32,age_8_plus
taffy,1.2214659617734531,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,7.44,age_6_8
tag,2.700176144671304,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,5.0,below_6
tags,1.5149117389419842,4,4,1,1.0,4.0,4.0,1.0,4,4,0,1,5.0,below_6
tail,3.2149465467283114,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,3.7,below_6
tailor,1.6441234704219905,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,9.83,age_8_plus
tails,1.900056844559191,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,3.7,below_6
take,7.54541047650393,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.37,below_6
taken,4.939118231113397,5,5,2,1.0,2.5,2.5,1.0,10,10,0,1,4.37,below_6
takeoff,1.238658362313826,7,5,2,1.0,3.5,2.5,1.4,14,10,1,0,7.35,age_6_8
takes,4.7738368460721,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,4.37,below_6
taking,5.48666647274683,6,5,2,1.0,3.0,2.5,1.2,12,10,0,2,4.37,below_6
tale,2.5649493574615367,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,6.32,age_6_8
talent,3.3001846989404324,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,7.0,age_6_8
talented,2.517063761422532,8,8,3,1.0,2.6666666666666665,2.6666666666666665,1.0,24,24,1,0,8.25,age_8_plus
talents,1.7171486054368803,7,7,2,1.0,3.5,3.5,1.0,14,14,0,1,7.0,age_6_8
tales,2.0843315269740277,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,6.32,age_6_8
talk,6.752270376141742,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,3.68,below_6
talked,4.639287400681342,6,4,1,1.0,6.0,4.0,1.5,6,4,0,2,3.68,below_6
talking,6.212095139662972,7,5,2,1.0,3.5,2.5,1.4,14,10,0,3,3.68,below_6
talks,3.2125815475968134,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,3.68,below_6
tall,3.506557897319982,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.95,below_6
taller,1.8823048991007407,6,4,2,1.0,3.0,2.0,1.5,12,8,0,2,4.95,below_6
tally,1.501896370829914,5,4,2,1.0,2.5,2.0,1.25,10,8,1,0,10.16,age_8_plus
tame,1.3151984394361602,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,7.58,age_6_8
tan,2.2625797583803466,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,7.05,age_6_8
tang,1.1741198411762548,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,9.11,age_8_plus
tangled,1.2666713985415,7,7,2,1.0,3.5,3.5,1.0,14,14,0,1,6.32,age_6_8
tango,1.8519995496054116,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,10.67,age_8_plus
tank,3.281206027110543,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,7.17,age_6_8
tanks,2.390739607202958,5,5,1,1.0,5.0,5.0,1.0,5,5,0,1,7.17,age_6_8
tap,2.7565290812224363,3,3,1,1.0,3.0,3.0,1.0,3,3,1,0,5.84,below_6
tape,4.2462518311252815,4,3,1,1.0,4.0,3.0,1.3333333333333333,4,3,1,0,4.42,below_6
taped,1.6628857468775136,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,4.42,below_6
tapes,2.6404569099696813,5,4,1,1.0,5.0,4.0,1.25,5,4,0,1,4.42,below_6
taping,1.1180303745252111,6,5,2,1.0,3.0,2.5,1.2,12,10,0,2,4.42,below_6
tapped,1.6993861490970399,6,4,1,1.0,6.0,4.0,1.5,6,4,0,3,5.84,below_6
tapping,1.4388123954033372,7,5,2,1.0,3.5,2.5,1.4,14,10,0,4,5.84,below_6
taps,1.2666713985415,4,4,1,0.9545454545454546,4.0,4.0,1.0,4,4,1,0,8.9,age_8_plus
tar,1.4200325007517407,3,3,1,0.9473684210526315,3.0,3.0,1.0,3,3,1,0,7.22,age_6_8
target,3.662555609827491,6,6,2,1.0,3.0,3.0,1.0,12,12,1,0,7.58,age_6_8
targeted,1.1495787322601372,8,8,3,1.0,2.6666666666666665,2.6666666666666665,1.0,24,24,0,2,7.58,age_6_8
targeting,1.1741198411762548,9,8,3,1.0,3.0,2.6666666666666665,1.125,27,24,0,3,7.58,age_6_8
targets,2.03688192726104,7,7,2,1.0,3.5,3.5,1.0,14,14,0,1,7.58,age_6_8
tart,1.2214659617734531,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,8.26,age_8_plus
task,2.6192547023190786,4,4,1,1.0,4.0,4.0,1.0,4,4,1,0,7.89,age_6_8
taste,3.9572587743111884,5,4,1,1.0,5.0,4.0,1.25,5,4,1,0,4.26,below_6
tasted,1.9088160246490726,6,6,2,1.0,3.0,3.0,1.0,12,12,0,1,4.26,below_6
tastes,2.563439923212683,6,5,1,1.0,6.0,5.0,1.2,6,5,0,1,4.26,below_6
tasty,1.9897527869194898,5,5,2,1.0,2.5,2.5,1.0,10,10,1,0,5.4,below_6
tattoo,2.5619282071273606,6,4,2,1.0,3.0,2.0,1.5,12,8,1,0,7.79,age_6_8
tattooed,1.2776605201170952,8,5,2,1.0,4.0,2.5,1.6,16,10,0,2,7.79,age_6_8
tattoos,1.5446379192071849,7,5,2,1.0,3.5,2.5,1.4,14,10,0,1,7.79,age_6_8
taught,3.8031705612984554,6,3,1,1.0,6.0,3.0,2.0,6,3,0,1,4.67,below_6
tavern,1.4105086192404854,6,5,2,1.0,3.0,2.5,1.2,12,10,1,0,8.84,age_8_plus
tax,2.7439975889105224,3,4,1,1.0,3.0,4.0,0.75,3,4,1,0,8.94,age_8_plus
taxes,2.3744496542236897,5,6,2,1.0,2.5,3.0,0.8333333333333334,10,12,0,2,8.94,age_8_plus
taxi,3.290010192564123,4,5,2,1.0,2.0,2.5,0.8,8,10,1,0,7.58,age_6_8
